#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.base.inference.CompoundDistribution">
#    <distribution id="prior" spec="beast.base.inference.CompoundDistribution">
#        <distribution id="BayesianSkyline.t:sequences" spec="beast.base.evolution.tree.coalescent.BayesianSkyline">
#            <parameter dimension="4" id="bPopSizes.t:sequences" lower="0.0" name="popSizes" spec="beast.base.inference.parameter.RealParameter">380.0</parameter>
#            <groupSizes dimension="4" id="bGroupSizes.t:sequences" spec="beast.base.inference.parameter.IntegerParameter">1</groupSizes>
#            <treeIntervals id="BSPTreeIntervals.t:sequences" spec="beast.base.evolution.tree.TreeIntervals">
#                <tree id="Tree.t:sequences" spec="beast.base.evolution.tree.Tree">
#                    <taxonset id="TaxonSet.sequences" spec="beast.base.evolution.alignment.TaxonSet">
#                    </taxonset>
#                </tree>
#            </treeIntervals>
#        </distribution>
#        <distribution id="MarkovChainedPopSizes.t:sequences" jeffreys="true" parameter="@bPopSizes.t:sequences" spec="beast.base.inference.distribution.MarkovChainDistribution"/>
#        <prior id="FrequenciesPrior.s:sequences" name="distribution">
#            <parameter dimension="4" id="freqParameter.s:sequences" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.25</parameter>
#            <distr id="Dirichlet.0" spec="beast.base.inference.distribution.Dirichlet">
#                <parameter dimension="4" estimate="false" id="RealParameter.13" name="alpha" spec="beast.base.inference.parameter.RealParameter">4.0 4.0 4.0 4.0</parameter>
#            </distr>
#        </prior>
#        <prior id="GammaShapePrior.s:sequences" name="distribution">
#            <parameter id="gammaShape.s:sequences" lower="0.1" name="x" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <Exponential id="Exponential.0" name="distr">
#                <parameter estimate="false" id="RealParameter.0" name="mean" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="RateACPrior.s:sequences" name="distribution">
#            <parameter id="rateAC.s:sequences" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <Gamma id="Gamma.0" name="distr">
#                <parameter estimate="false" id="RealParameter.1" name="alpha" spec="beast.base.inference.parameter.RealParameter">0.05</parameter>
#                <parameter estimate="false" id="RealParameter.2" name="beta" spec="beast.base.inference.parameter.RealParameter">10.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="RateAGPrior.s:sequences" name="distribution">
#            <parameter id="rateAG.s:sequences" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <Gamma id="Gamma.1" name="distr">
#                <parameter estimate="false" id="RealParameter.3" name="alpha" spec="beast.base.inference.parameter.RealParameter">0.05</parameter>
#                <parameter estimate="false" id="RealParameter.4" name="beta" spec="beast.base.inference.parameter.RealParameter">20.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="RateATPrior.s:sequences" name="distribution">
#            <parameter id="rateAT.s:sequences" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <Gamma id="Gamma.2" name="distr">
#                <parameter estimate="false" id="RealParameter.5" name="alpha" spec="beast.base.inference.parameter.RealParameter">0.05</parameter>
#                <parameter estimate="false" id="RealParameter.6" name="beta" spec="beast.base.inference.parameter.RealParameter">10.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="RateCGPrior.s:sequences" name="distribution">
#            <parameter id="rateCG.s:sequences" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <Gamma id="Gamma.3" name="distr">
#                <parameter estimate="false" id="RealParameter.7" name="alpha" spec="beast.base.inference.parameter.RealParameter">0.05</parameter>
#                <parameter estimate="false" id="RealParameter.8" name="beta" spec="beast.base.inference.parameter.RealParameter">10.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="RateGTPrior.s:sequences" name="distribution">
#            <parameter id="rateGT.s:sequences" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <Gamma id="Gamma.5" name="distr">
#                <parameter estimate="false" id="RealParameter.11" name="alpha" spec="beast.base.inference.parameter.RealParameter">0.05</parameter>
#                <parameter estimate="false" id="RealParameter.12" name="beta" spec="beast.base.inference.parameter.RealParameter">10.0</parameter>
#            </Gamma>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.base.inference.CompoundDistribution" useThreads="true">
#        <distribution data="@sequences" id="treeLikelihood.sequences" spec="beast.base.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:sequences">
#            <siteModel gammaCategoryCount="4" id="SiteModel.s:sequences" shape="@gammaShape.s:sequences" spec="beast.base.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:sequences" lower="0.0" name="mutationRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:sequences" lower="0.0" name="proportionInvariant" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="gtr.s:sequences" rateAC="@rateAC.s:sequences" rateAG="@rateAG.s:sequences" rateAT="@rateAT.s:sequences" rateCG="@rateCG.s:sequences" rateGT="@rateGT.s:sequences" spec="beast.base.evolution.substitutionmodel.GTR">
#                    <parameter estimate="false" id="rateCT.s:sequences" lower="0.0" name="rateCT" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                    <frequencies frequencies="@freqParameter.s:sequences" id="estimatedFreqs.s:sequences" spec="beast.base.evolution.substitutionmodel.Frequencies"/>
#                </substModel>
#            </siteModel>
#            <branchRateModel id="StrictClock.c:sequences" spec="beast.base.evolution.branchratemodel.StrictClockModel">
#                <parameter estimate="false" id="clockRate.c:sequences" lower="0.0" name="clock.rate" spec="beast.base.inference.parameter.RealParameter">1.69E-8</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	Tree.height	Tree.treeLength	rateAC	rateAG	rateAT	rateCG	rateGT	freqParameter.1	freqParameter.2	freqParameter.3	freqParameter.4	BayesianSkyline	bPopSizes.1	bPopSizes.2	bPopSizes.3	bPopSizes.4	bGroupSizes.1	bGroupSizes.2	bGroupSizes.3	bGroupSizes.4	gammaShape
256000	-30132.492367505016	-28332.918712796974	-1799.5736547080407	-28332.918712796974	155203.57710035512	3593725.955290723	0.02673388126961605	2.208382651968995	0.04144382206096583	0.05770311048261549	0.018579645262505474	0.31236403684893427	0.3189542151943827	0.12678291182783963	0.24189883612884341	-1745.859365107229	1071696.7618938456	222359.0567474743	149041.4927845126	109009.35555479057	92	20	4	5	0.10039387469946733
264000	-30135.542308969485	-28336.911150836066	-1798.6311581334196	-28336.911150836066	143176.85600991227	3438712.662293144	0.02632693127885962	2.2041613358835948	0.041374477204917284	0.05356458167990656	0.05323722849569868	0.3121348567687854	0.3225830622859089	0.1242442004245475	0.24103788052075814	-1742.8593615757477	972484.8071669033	480907.1805923424	216585.49191508556	176632.4659924321	81	26	12	2	0.10198438495191786
272000	-30129.40352745198	-28338.443259077732	-1790.9602683742498	-28338.443259077732	160593.8565949775	3393123.0842185267	0.026585020357987942	2.1966341330736285	0.04286692153031808	0.05474368263136851	0.01810502745261785	0.3124449217772818	0.31730019529416825	0.12578022073283732	0.24447466219571254	-1737.3509356623078	1034469.5853314707	242533.67099395485	141680.57720099756	108714.85504130798	86	23	7	5	0.1
280000	-30143.464712311925	-28354.983326418198	-1788.4813858937262	-28354.983326418198	146509.65281863502	3539603.199037495	0.02652419368044187	2.0794883837341613	0.04360178088301409	0.06937470268429416	0.018487754355812697	0.31289674844591725	0.3127600066462284	0.12755891045196177	0.24678433445589262	-1735.3288122214467	1186881.4878709954	388729.2911445358	78547.07378870422	20914.787815618205	85	17	17	2	0.10551095879562432
288000	-30120.389976311286	-28334.567183985248	-1785.8227923260379	-28334.567183985248	138765.06947764236	3123266.458641957	0.026825033790994005	2.0844953141536293	0.03885000054854779	0.03363731517074845	0.020082397022266645	0.3164133967790318	0.31716263745025924	0.12645990561372522	0.23996406015698377	-1730.1010443213654	930723.6025305255	931035.6481931203	412514.09009945893	228206.0484846552	35	49	33	4	0.10293593498927615
296000	-30111.869049270936	-28326.845326894836	-1785.0237223760982	-28326.845326894836	154175.57895306422	3353226.122131848	0.0334643758330402	1.8684393538123565	0.020033045472053836	0.061961046829605404	0.019380942051175853	0.3108758095702357	0.3129110905289873	0.1294639790539996	0.2467491208467773	-1731.2102578843542	1375504.7840097712	524019.59058153495	155439.5366537551	34422.47653324234	43	61	12	5	0.10817911702967986
304000	-30114.250837989344	-28335.32685942578	-1778.9239785635652	-28335.32685942578	139147.0144007924	3153461.784798893	0.03363805605391317	2.426477770659672	0.02091969304071316	0.05917885075454406	0.043812287671290584	0.3096474558433784	0.31721845992147185	0.1289797942991179	0.24415428993603175	-1723.8080247432385	1123003.4192558222	461382.0004052553	218667.42935240574	94592.31611913446	58	43	16	4	0.11445908465985805
312000	-30125.30731378412	-28336.790886735183	-1788.5164270489352	-28336.790886735183	140646.29788204425	3131518.4623418367	0.0334161410544247	2.207960198589973	0.020578837652214	0.060449824515586614	0.023872152376767264	0.31281874086892103	0.31142249347324596	0.1302750846214321	0.245483681036401	-1733.1430533183723	958850.4067790462	745851.9445390236	372477.41165617236	116318.19420284384	40	65	4	12	0.10540470527356051
320000	-30143.481212080118	-28348.572140778408	-1794.9090713017106	-28348.572140778408	158919.29968359665	3397766.374277781	0.0334161410544247	2.207960198589973	0.028037946135776395	0.060449824515586614	0.023872152376767264	0.31281874086892103	0.31142249347324596	0.1302750846214321	0.245483681036401	-1739.4746106599596	1357740.8887914056	742397.3311737347	167585.8133797886	115829.58719410874	27	78	6	10	0.10540470527356051
328000	-30132.246653891445	-28339.750614095527	-1792.4960397959187	-28339.750614095527	143938.40834000503	3162608.9700768637	0.03378057607582198	2.270406440393464	0.0286961310913065	0.0592476650604242	0.02441404409989675	0.3156280348990697	0.3111754217569493	0.12873925329427854	0.24445729004970246	-1732.913026426715	5368099.0458016535	1004360.8329314159	575585.435045391	276791.21545396314	1	67	25	28	0.10321061002664113
336000	-30134.2635446663	-28347.268691816185	-1786.9948528501159	-28347.268691816185	138507.97852941728	3266200.1669102334	0.03440121601027308	2.1694045203674563	0.02913915392854325	0.06481560419400884	0.025348258452361078	0.3083121905570379	0.31969992526908064	0.13266128410059153	0.23932660007328985	-1729.531863024768	1928599.5693501644	1022875.9135776726	506872.4547314847	93127.38430620678	2	56	48	15	0.10263092456149779
344000	-30131.11187669427	-28343.037456569076	-1788.0744201251935	-28343.037456569076	114881.87646412627	3128016.4927580664	0.03556609567910413	2.1259034053076413	0.027950896424056796	0.048651738442027075	0.02606929172146394	0.3080717543656279	0.31344854997041655	0.1326387015898469	0.24584099407410878	-1731.8470426627252	500811.02732257626	786733.6099354941	766065.2579631805	206392.44085957625	6	70	14	31	0.10393148401487917
352000	-30128.31447886597	-28344.52402605917	-1783.7904528068002	-28344.52402605917	157515.92784178542	3294732.9087571185	0.04613631054039465	2.0870359749290297	0.028568356660758316	0.0472262538465341	0.025570808299180348	0.3127517734472525	0.3064380733690244	0.1301355161601929	0.25067463702353016	-1728.036497303662	1364783.1257932791	772131.613862736	318790.9769755307	9910.460156451454	19	65	33	4	0.10109684208337816
360000	-30132.351456632277	-28338.832630897512	-1793.5188257347659	-28338.832630897512	170787.10584165365	3457908.811066863	0.04628230223915099	2.1499623242664176	0.027533038974652237	0.04878490645474882	0.014321987363784245	0.30803705204076215	0.3177592281141897	0.13129800263848007	0.2429057172065681	-1737.7124088196067	898448.315755714	660192.6516530302	638018.3840684843	113618.43788301096	53	54	1	13	0.1
368000	-30117.93969525807	-28335.544919864755	-1782.3947753933146	-28335.544919864755	151646.82552941656	3225881.7760785916	0.03206191365044559	2.122776372832729	0.026751104155452655	0.047277999131283444	0.008393122723379665	0.30575326380868684	0.31998524465824557	0.13470509155201182	0.23955639998105574	-1729.3956668684955	934689.5118706463	361631.2310528952	269955.7640051683	76834.51582852853	69	40	5	7	0.1
376000	-30126.429353351145	-28335.569886788006	-1790.8594665631383	-28335.569886788006	149405.35307236476	3311604.319327534	0.033459977436614746	2.369624432260388	0.028409727495337968	0.04746071582571833	0.054057889679583346	0.3118316918189944	0.310926966024182	0.12916199308286425	0.24807934907395937	-1732.9249318660243	1447953.9923676634	196522.11682994576	571674.6743387349	144075.5128760196	51	3	52	15	0.1
384000	-30128.75562852637	-28338.056692852184	-1790.6989356741888	-28338.056692852184	155888.88963134793	3338884.287464544	0.03190893300043498	2.298075481811233	0.028088059136462975	0.07053672438288151	0.017013147570862718	0.3111810055837019	0.31225488990488803	0.12953406660464936	0.24703003790676076	-1733.6724049150303	655935.8775841586	941852.3853458812	986121.522012688	189027.92378419757	1	4	87	29	0.1
392000	-30132.826456951232	-28336.756803392967	-1796.0696535582629	-28336.756803392967	139115.32774779285	3305318.4718606924	0.029660107355403753	2.2584404612789237	0.028903346803593778	0.03594380013740761	0.010184511626362042	0.3073423805698954	0.3153350326888619	0.13295547017274803	0.24436711656849483	-1739.9672330211033	2121416.13824276	942240.7898399107	506173.4343869775	160854.4101928324	19	23	57	22	0.10114217216900506
400000	-30128.506726218264	-28335.367431975294	-1793.1392942429688	-28335.367431975294	171977.02405692474	3385013.1884296406	0.03024424619133419	2.1938636963351956	0.030207800811599902	0.03517938890773197	0.010007705202164959	0.31038569132523036	0.31738527955170415	0.1282416592757415	0.24398736984732405	-1736.9875591078085	1224190.372629886	464422.87881961104	861405.2161216644	287849.3208814328	13	4	68	36	0.1
408000	-30130.198028558247	-28343.695543886668	-1786.502484671578	-28343.695543886668	156301.25624038244	3276141.181873151	0.025153787201588212	2.1854040286929	0.027596406271538032	0.037900768477406435	0.022621606090011525	0.31606109688500583	0.31600565091041405	0.12941108253212	0.23852216967246026	-1727.5013192913484	1478143.1805467964	3472732.6638998864	645043.6581080069	130158.01546852403	5	5	101	10	0.10047556968681559
416000	-30140.472955134195	-28343.14894423892	-1797.324010895275	-28343.14894423892	141936.47785004982	3472469.436101427	0.026339659151617754	2.1538386096919506	0.05564972742525428	0.076293131783401	0.02200725505553264	0.3089095954950198	0.31740860930671155	0.13099749488010523	0.24268430031816332	-1739.8282520586022	1889102.1364073046	710342.3797452856	452472.2889240716	162812.32904229168	6	54	47	14	0.10328568742931818
424000	-30145.73012991701	-28354.25603681282	-1791.4740931041895	-28354.25603681282	142731.94874680438	3290058.1154150944	0.027499069147781937	2.062942703812901	0.03577574832081127	0.07593206916525928	0.012147174290967058	0.3120637937482296	0.31982657936401127	0.1274566084495572	0.24065301843820194	-1736.3870217423746	661994.5894366911	805051.3235391926	409710.9423436801	103337.3075436413	85	2	21	13	0.10357978604728207
432000	-30137.645506013756	-28349.774135735686	-1787.8713702780688	-28349.774135735686	131721.55299962254	3242108.881678917	0.028364840254847857	2.3094488300216733	0.03839079517971872	0.03841841489777381	0.0047901749770143725	0.31881891733760376	0.3091351310081544	0.12474511401916027	0.2473008376350817	-1733.6348564095556	912000.2606650629	705860.1848805652	503963.3562083081	112288.56510686954	66	17	23	15	0.10202538029337292
440000	-30133.37895926917	-28339.794155975873	-1793.5848032932952	-28339.794155975873	131179.12369738007	3334681.8136370713	0.028338894976398885	2.2977446882620276	0.033637601310062056	0.03702168643650919	0.004629913735932522	0.3062747517073002	0.3181629540750066	0.13422799859673518	0.241334295620958	-1740.201634334429	1015343.9044642526	429812.59458939784	404226.34768183203	125314.42071610727	73	31	8	9	0.1
448000	-30121.38811311418	-28336.404743315637	-1784.9833697985423	-28336.404743315637	145915.62143338134	3166286.350336383	0.029676374898823348	2.3652661132013106	0.031195380907661416	0.08452411302816293	0.019429745935767434	0.3163499653708508	0.31799967087428915	0.12579281811086743	0.23985754564399256	-1728.6604345830456	1024026.43178223	644029.3535986214	519177.98370444425	121082.69581748167	55	31	16	19	0.1
456000	-30117.76426917487	-28331.672034898245	-1786.092234276624	-28331.672034898245	158078.3900497154	3306393.5188835515	0.04677531864227917	2.173142452712241	0.03209122796209878	0.08097266627420537	0.007794746371301178	0.30717725835346243	0.3144754971660496	0.1339981765419823	0.24434906793850583	-1730.7530446736278	848578.93339002	827197.3589335851	450580.6197343194	42780.94214567391	75	9	32	5	0.1
464000	-30132.656263501412	-28343.189636524898	-1789.4666269765162	-28343.189636524898	156902.1726779794	3297967.077222493	0.04677531864227917	2.173142452712241	0.05534006463298883	0.03074881619447876	0.007794746371301178	0.30717725835346243	0.3144754971660496	0.1339981765419823	0.24434906793850583	-1735.4871667653647	924195.8687529083	612340.9183656992	241804.96019578856	85741.35779018725	81	9	28	3	0.1
472000	-30124.977398762156	-28328.86926155828	-1796.1081372038757	-28328.86926155828	141771.32004662376	3405530.145301049	0.02171474851392444	2.173142452712241	0.031197230043343106	0.03074881619447876	0.014167365282998862	0.30717725835346243	0.3144754971660496	0.1339981765419823	0.24434906793850583	-1742.5338414660039	891572.569265881	756396.311326502	293891.40127053234	42802.85787408268	85	6	26	4	0.1
480000	-30124.63072660774	-28332.37483847954	-1792.2558881281993	-28332.37483847954	130902.94965804227	3129988.1223497842	0.03697328800409744	2.173142452712241	0.04764494664660705	0.06817012595561828	0.035163362407081844	0.30717725835346243	0.3144754971660496	0.1339981765419823	0.24434906793850583	-1734.24584223045	1245546.9831991252	1074689.8264592504	424975.28893124114	269640.29055907443	19	46	39	17	0.1
488000	-30116.744414557288	-28331.430748765895	-1785.3136657913926	-28331.430748765895	137733.59314921946	3184521.1363131087	0.03697328800409744	2.173142452712241	0.03059237205607327	0.06817012595561828	0.032667501528719556	0.3134700093013243	0.3144754971660496	0.12770542559412046	0.24434906793850583	-1731.2488455868195	617023.1188338315	807499.4371011035	93819.8118796138	12505.471073965233	23	80	16	2	0.1
496000	-30126.911624419747	-28346.71026481956	-1780.2013596001862	-28346.71026481956	155540.6357890447	3322989.1123544653	0.03697328800409744	2.173142452712241	0.03059237205607327	0.06817012595561828	0.032667501528719556	0.3134700093013243	0.3144754971660496	0.12770542559412046	0.24434906793850583	-1720.8525845086779	2089921.2036777171	598256.737730311	1068434.7811518274	210867.95137131147	18	64	9	30	0.1
504000	-30133.564520919834	-28342.08024576883	-1791.4842751510032	-28342.08024576883	137942.9805391164	3346753.3744687825	0.03697328800409744	2.173142452712241	0.042156554970099944	0.06817012595561828	0.013318915127757357	0.309698534463077	0.3144754971660496	0.12770542559412046	0.24812054277675313	-1733.7438380619112	1323809.8226832836	623687.9295720417	944450.994866143	216136.61635532446	20	46	22	33	0.1
512000	-30137.655889719776	-28340.194091605277	-1797.4617981144984	-28340.194091605277	145330.1019602373	3425003.3966492964	0.021013759857135612	2.173142452712241	0.042156554970099944	0.06817012595561828	0.034054144114814985	0.309698534463077	0.3144754971660496	0.12770542559412046	0.24812054277675313	-1737.0346704758738	1356547.12160465	947763.1118483382	2281501.5965344016	205855.70537638775	17	68	1	35	0.1
520000	-30140.040500448467	-28350.86926782031	-1789.1712326281568	-28350.86926782031	141214.6045058599	3190601.7441659593	0.021013759857135612	2.173142452712241	0.024878159000684356	0.06817012595561828	0.014409675178457069	0.309698534463077	0.3144754971660496	0.12770542559412046	0.24812054277675313	-1732.6054587459237	1530356.8077129372	1307496.5382340522	547964.3833458142	122182.40237120802	16	39	49	17	0.12360725793424594
528000	-30133.391845810762	-28348.58739363103	-1784.8044521797294	-28348.58739363103	139086.09963434812	3064904.089859466	0.02679943781925067	2.173142452712241	0.024878159000684356	0.059472810600041365	0.007484598358637302	0.309698534463077	0.3144754971660496	0.12770542559412046	0.24812054277675313	-1729.6028070374507	1245385.9596900092	872408.8097583688	394021.04053489026	255556.38162616693	24	54	33	10	0.12360725793424594
536000	-30144.30677498279	-28347.257763661142	-1797.0490113216488	-28347.257763661142	153304.5170718864	3404564.087264115	0.02679943781925067	2.173142452712241	0.042630090270499695	0.10057128939352851	0.007484598358637302	0.309698534463077	0.3144754971660496	0.12770542559412046	0.24812054277675313	-1737.3178363111215	1.0228341157902474E7	828228.7023225058	472664.5869678636	151514.8826995579	4	73	28	16	0.12360725793424594
544000	-30139.16472888591	-28346.56991262611	-1792.5948162597995	-28346.56991262611	153535.1042461362	3382896.5691296714	0.02679943781925067	2.173142452712241	0.02512399985973467	0.042020320683631436	0.012165164297494188	0.309698534463077	0.3144754971660496	0.12770542559412046	0.24812054277675313	-1736.5442928784414	2441832.5640123542	863101.0589049836	391421.3973613922	146336.33575591433	8	54	44	15	0.12360725793424594
552000	-30151.346434688257	-28366.913385453863	-1784.4330492343956	-28366.913385453863	165553.80083088102	3224060.11497131	0.02679943781925067	2.173142452712241	0.04576710424203147	0.06142994513092278	0.03913225203476711	0.309698534463077	0.3144754971660496	0.12770542559412046	0.24812054277675313	-1728.1430749342805	1246213.608831509	748726.2107763446	221515.3153018261	118108.9824368944	31	60	25	5	0.12360725793424594
560000	-30141.655054928528	-28340.900000663212	-1800.7550542653169	-28340.900000663212	153947.44218855037	3503614.4985301117	0.02679943781925067	2.173142452712241	0.04576710424203147	0.05592051783662593	0.03913225203476711	0.309698534463077	0.3144754971660496	0.12770542559412046	0.24812054277675313	-1744.5322295972828	840960.687300772	769619.0228071824	378589.25529115903	101683.97292639609	11	72	23	15	0.12360725793424594
568000	-30137.302325424494	-28345.937873232207	-1791.3644521922868	-28345.937873232207	162043.24718368234	3315226.6402792516	0.02679943781925067	2.173142452712241	0.029407192155488877	0.05592051783662593	0.006863561416914318	0.3151531382037293	0.3144754971660496	0.12770542559412046	0.24266593903610081	-1737.8624044801818	995222.5601098838	517250.95107509964	273888.69481663255	97053.71500226283	43	56	12	10	0.12360725793424594
576000	-30131.020773790395	-28334.979942018366	-1796.0408317720269	-28334.979942018366	155116.85323346173	3481453.19911807	0.02679943781925067	2.173142452712241	0.04491026486763037	0.05592051783662593	0.006863561416914318	0.3151531382037293	0.3144754971660496	0.12770542559412046	0.24266593903610081	-1741.6518608488218	892883.8021867981	789822.0413607291	357729.124739748	27152.41438535184	24	63	31	3	0.12360725793424594
584000	-30117.024891416062	-28325.442318520974	-1791.582572895088	-28325.442318520974	138942.46011959348	3353332.1913283844	0.02679943781925067	2.173142452712241	0.04491026486763037	0.03929274428302454	0.006863561416914318	0.3151531382037293	0.3144754971660496	0.12770542559412046	0.24266593903610081	-1733.4671929741305	857053.662300971	2767667.7900368636	554531.2053955276	242157.53720714705	48	5	54	14	0.12360725793424594
592000	-30136.17311063645	-28349.10034398142	-1787.0727666550292	-28349.10034398142	156284.01339238218	3255733.9024646967	0.05246213827455797	2.173142452712241	0.04491026486763037	0.03929274428302454	0.016730382762252766	0.3115718495574495	0.3144754971660496	0.13128671424040028	0.24266593903610081	-1731.8439129319308	1160982.3073732308	712261.4693450523	242207.4699494182	40063.68672994038	11	99	8	3	0.12360725793424594
600000	-30138.011148277692	-28342.273092333755	-1795.7380559439375	-28342.273092333755	155582.03084749973	3381632.598009873	0.029690301314927742	2.173142452712241	0.04491026486763037	0.03929274428302454	0.013624997017387923	0.3115718495574495	0.3144754971660496	0.13128671424040028	0.24266593903610081	-1740.8168969357534	940645.6281457074	887695.970491175	248911.36816888058	124214.73832246431	27	71	14	9	0.12360725793424594
608000	-30134.480580270952	-28343.864749900935	-1790.6158303700192	-28343.864749900935	140850.1542714766	3376375.269879845	0.029690301314927742	2.173142452712241	0.04491026486763037	0.028893873482688133	0.02343661984437472	0.3115718495574495	0.3144754971660496	0.13128671424040028	0.24266593903610081	-1736.6824592609448	1281607.3209560455	657679.7550398345	113038.47781122634	33663.88886118268	41	67	9	4	0.12360725793424594
616000	-30144.581714282005	-28342.869726052028	-1801.7119882299774	-28342.869726052028	163986.66710767767	3407879.851222718	0.029690301314927742	2.0489700058135347	0.04491026486763037	0.036291409160293664	0.02343661984437472	0.30573785367923345	0.32030949304426565	0.13128671424040028	0.24266593903610081	-1744.2704657246084	1186784.6168820676	1383009.185443962	649084.477182289	235088.20914385022	16	41	32	32	0.12360725793424594
624000	-30125.026569813257	-28345.56072076229	-1779.4658490509682	-28345.56072076229	138033.6201560424	3162522.8569178046	0.029690301314927742	2.241738770208491	0.044582816697869135	0.036291409160293664	0.00896155430559806	0.30573785367923345	0.32030949304426565	0.13128671424040028	0.24266593903610081	-1724.9335603512861	1627966.1415558055	738617.3350054956	218007.9685350195	54833.561394336415	20	81	14	6	0.12360725793424594
632000	-30146.49803218202	-28354.283240266057	-1792.2147919159627	-28354.283240266057	149584.6763471189	3620660.710344965	0.04836212827521896	2.241738770208491	0.029249725543556204	0.036291409160293664	0.00896155430559806	0.30573785367923345	0.32030949304426565	0.13128671424040028	0.24266593903610081	-1736.833408518392	2733524.933384807	763584.8033336628	60840.49487036535	99385.34855178079	18	84	6	13	0.12360725793424594
640000	-30136.597318171138	-28350.39266759436	-1786.2046505767796	-28350.39266759436	140189.9040070702	3227851.143258538	0.029960015820524516	2.241738770208491	0.029249725543556204	0.036291409160293664	0.024276836897352813	0.30573785367923345	0.32030949304426565	0.13128671424040028	0.24266593903610081	-1728.9937284926596	2714584.282039893	748247.264393718	522610.6847812497	125476.30227685426	13	73	18	17	0.12360725793424594
648000	-30122.841795841785	-28342.498848873605	-1780.3429469681796	-28342.498848873605	140987.892621456	3038730.0669251657	0.02267005958024802	2.128701789670364	0.05718304963464948	0.036291409160293664	0.041118539196761436	0.30573785367923345	0.32030949304426565	0.13128671424040028	0.24266593903610081	-1724.557340265955	851589.6402186967	683141.7294279545	364526.23405916296	146317.73824043604	11	80	4	26	0.12360725793424594
656000	-30139.391870362557	-28342.835525539725	-1796.5563448228327	-28342.835525539725	153423.1035228739	3444309.4846757045	0.0328313993382072	2.120408387772239	0.032590528911338915	0.027283576150210494	0.03155706938355307	0.31284423629350516	0.3140911874581405	0.1313513553484324	0.24171322089992184	-1740.4420784540355	1372278.9912168793	1022794.0320751792	444201.59834566835	18743.802543905655	25	28	64	4	0.1240934706234782
664000	-30124.6258208849	-28334.988461161498	-1789.6373597234	-28334.988461161498	145415.7885565879	3217191.312738428	0.0328313993382072	2.120408387772239	0.02127192819577591	0.04242617068902262	0.03155706938355307	0.31284423629350516	0.3140911874581405	0.1313513553484324	0.24171322089992184	-1733.6454456498966	573365.9889713413	1428600.3267913447	325978.4255636176	35189.4822992945	12	41	64	4	0.10204253351650411
672000	-30123.154908194396	-28330.781222564252	-1792.3736856301423	-28330.781222564252	155745.4977439303	3306518.201072427	0.024576868117107287	2.120408387772239	0.04976939539465598	0.04242617068902262	0.03155706938355307	0.31284423629350516	0.3140911874581405	0.1313513553484324	0.24171322089992184	-1734.5130534900009	2471243.0041088252	1213745.0810290868	427546.5401834042	123331.31245235274	4	50	57	10	0.10204253351650411
680000	-30137.7351521104	-28337.812622802317	-1799.9225293080808	-28337.812622802317	170938.9094719987	3353433.431736666	0.024576868117107287	2.120408387772239	0.04597518071201398	0.07704657599232223	0.03155706938355307	0.31284423629350516	0.3140911874581405	0.1313513553484324	0.24171322089992184	-1741.924944570083	2320686.707158894	1051013.1086579466	361762.87180303497	149737.04639789002	23	39	45	14	0.10204253351650411
688000	-30124.37294724716	-28339.45390217671	-1784.9190450704505	-28339.45390217671	136313.07117427737	3174985.493473386	0.038680653386564935	2.120408387772239	0.047487836821401085	0.07704657599232223	0.015502577834897191	0.31284423629350516	0.31866653753753044	0.12677600526904245	0.24171322089992184	-1727.3068173684276	1726007.0532636521	963199.0544938481	528108.0488864871	90338.39092271736	18	8	81	14	0.10204253351650411
